date,indicator,max_temp,indicator,min_temp,igmin,min_grass,indicator,precipitation,pressure_cbl,wind_speed,indicator,max_10minute_wind,indicator,dir_10minute_wind,indicator,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,total_soil_moisture,wind_category,extreme_rain,heatwave,high_wind,sun_category,season
2003-11-22,0,-1.13,0,-1.36,1,-7.3,3,-0.71,994.1,-0.78,0,-1.03,0,0.66,0,-1.01,0.7,0,449,-1.22,0.2,0.3,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,2003,11,22,7.7,-0.88,W,0,1,1,Moderate,Uncategorized
2003-11-23,0,-1.19,0,-1.2,1,-3.7,3,-0.71,997.0,-0.45,0,-0.88,0,0.66,0,-0.91,0.94,0,474,-1.29,0.1,0.1,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2003,11,23,6.7,-0.82,W,0,1,1,Moderate,Uncategorized
2003-11-24,0,-0.6,1,-1.51,1,-4.1,3,-0.71,994.7,0.07,0,0.04,0,0.19,0,0.22,-0.56,0,351,-1.19,0.3,0.4,-1.07,-0.7,-1.04,53.43,-6.24,Dublin Airport,2003,11,24,11.0,-0.62,SW,0,1,1,Very Low,Winter
2003-11-25,0,-0.54,0,-0.16,0,1.1,0,0.38,981.9,0.02,0,0.81,0,0.66,0,0.53,-0.85,0,224,-0.8,0.5,0.7,-1.39,-1.19,-1.04,53.43,-6.24,Dublin Airport,2003,11,25,5.3,-1.42,W,1,1,1,Very Low,Winter
2003-11-26,0,-1.46,0,-1.06,0,0.9,2,-0.71,976.2,0.6,0,0.2,0,0.54,0,0.02,-0.42,0,226,-1.05,0.3,0.5,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2003,11,26,4.8,-0.95,W,0,1,1,Low,Winter
2003-11-27,0,-1.34,0,-1.24,1,-2.1,3,-0.71,988.4,0.38,0,0.04,0,0.66,0,-0.19,0.57,0,406,-1.34,0.4,0.4,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,2003,11,27,6.2,-0.68,W,0,1,1,Moderate,Uncategorized
2003-11-28,0,-0.34,0,-1.36,1,-6.5,0,-0.51,991.8,0.13,0,0.35,0,0.07,0,0.53,-0.85,0,181,-1.22,0.5,0.6,-1.03,-0.66,-1.04,53.43,-6.24,Dublin Airport,2003,11,28,11.6,-0.55,SW,0,1,1,Very Low,Winter
2003-11-29,0,-0.3,0,-0.48,0,4.7,0,2.15,983.1,0.72,0,2.19,0,1.01,0,1.56,-0.77,0,143,-0.69,0.5,0.7,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,11,29,7.9,-2.3,W,1,1,1,Very Low,Winter
2003-11-30,0,-1.31,1,-1.74,1,-1.1,3,-0.71,990.0,-1.01,0,-1.03,0,0.31,0,-1.01,-0.45,0,273,-1.13,0.2,0.3,-1.31,-0.88,-1.04,53.43,-6.24,Dublin Airport,2003,11,30,8.5,-1.02,SW,0,1,1,Low,Winter
2003-12-01,0,-1.05,1,-1.67,1,-7.0,0,-0.11,997.4,0.27,0,0.96,0,-2.26,0,0.95,-1.01,0,157,-1.36,0.5,0.6,-1.39,-1.1,-1.04,53.43,-6.24,Dublin Airport,2003,12,1,9.5,-1.32,N,0,1,1,Very Low,Winter
2003-12-02,0,-0.52,0,-1.11,1,-1.9,0,2.15,1005.6,-0.11,0,0.81,0,-2.26,0,0.64,-0.77,0,174,-0.84,0.2,0.3,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,12,2,9.6,-2.3,N,1,1,1,Very Low,Winter
2003-12-03,0,-0.76,0,0.11,1,-2.4,2,-0.71,1016.4,-0.74,0,-1.03,0,1.59,0,-0.91,-1.07,0,90,-0.79,0.3,0.4,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2003,12,3,3.0,-0.95,N,0,1,1,Very Low,Uncategorized
2003-12-04,0,-0.78,0,-1.04,0,4.2,3,-0.71,1023.8,-1.12,0,-1.18,0,-2.26,0,-1.22,-0.42,0,210,-0.72,0.1,0.1,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,2003,12,4,8.0,-0.88,N,0,1,1,Low,Winter
2003-12-05,0,-0.76,0,-0.72,1,-2.6,0,-0.66,1022.2,-1.34,0,-1.49,0,-1.91,0,-1.43,-1.07,0,99,-0.78,0.3,0.4,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2003,12,5,6.7,-0.75,NE,0,1,1,Very Low,Winter
2003-12-06,0,-0.56,0,-0.09,0,6.5,0,-0.66,1020.7,0.29,0,0.04,0,-1.21,0,0.02,-1.04,0,83,-0.59,0.8,1.0,-0.87,-0.54,-1.04,53.43,-6.24,Dublin Airport,2003,12,6,4.9,-0.28,E,0,1,1,Very Low,Winter
2003-12-07,0,-1.17,0,-1.2,0,0.9,3,-0.71,1017.8,-0.45,0,-0.42,0,-0.74,0,-0.4,0.3,0,324,-0.93,0.4,0.5,-0.71,-0.42,-1.04,53.43,-6.24,Dublin Airport,2003,12,7,6.8,-0.02,SE,0,1,1,Moderate,Winter
2003-12-08,0,-1.25,0,-1.24,1,-7.0,2,-0.71,1007.8,-0.25,0,-0.11,0,-0.74,0,-0.09,0.09,0,266,-1.38,0.3,0.3,-0.59,-0.32,-1.04,53.43,-6.24,Dublin Airport,2003,12,8,6.6,0.18,SE,0,1,1,Moderate,Winter
2003-12-09,0,-0.38,0,0.13,1,-1.6,0,-0.61,1002.7,-0.11,0,0.04,0,-0.74,0,0.02,-0.64,0,158,-0.86,0.5,0.6,-0.47,-0.23,-1.04,53.43,-6.24,Dublin Airport,2003,12,9,4.8,0.38,SE,0,1,1,Very Low,Uncategorized
2003-12-10,0,-0.66,0,-0.12,1,-1.3,0,-0.06,998.8,-0.27,0,-0.57,0,0.31,0,-0.29,-1.07,0,77,-0.78,0.4,0.6,-0.83,-0.51,-1.04,53.43,-6.24,Dublin Airport,2003,12,10,4.5,-0.22,SW,0,1,1,Very Low,Winter
2003-12-11,0,-0.74,0,-1.22,0,3.0,0,2.15,998.8,-1.21,0,-1.03,0,1.47,0,-0.29,0.54,0,309,-0.81,0.0,0.0,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,12,11,9.0,-2.3,NW,1,1,1,Moderate,Uncategorized
2003-12-12,0,0.07,0,-0.95,1,-4.7,0,1.33,999.8,0.25,0,-0.11,0,0.42,0,0.12,-1.07,0,132,-0.78,0.5,0.6,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,12,12,11.8,-2.3,SW,1,1,1,Very Low,Winter
2003-12-13,0,-0.13,0,-0.07,0,7.1,0,-0.01,996.6,2.22,0,1.42,0,0.66,0,1.36,-0.16,0,257,-0.41,0.4,0.5,-1.39,-1.25,-1.04,53.43,-6.24,Dublin Airport,2003,12,13,6.9,-1.48,W,0,1,1,Low,Winter
2003-12-14,0,-1.15,0,-1.29,0,1.9,2,-0.71,1010.0,0.87,0,0.96,0,1.01,0,1.25,0.01,0,290,-0.98,0.5,0.6,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2003,12,14,7.3,-0.82,W,0,1,1,Moderate,Winter
2003-12-15,0,-1.7,1,-1.54,1,-4.2,3,-0.71,1019.3,-1.17,0,-1.03,0,0.89,0,-1.22,-0.26,0,253,-1.39,0.1,0.2,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,2003,12,15,5.7,-0.68,W,0,1,1,Low,Winter
2003-12-16,0,-0.66,0,-1.04,1,-4.4,2,-0.71,1013.9,-0.56,0,-0.57,0,-0.04,0,-0.29,-1.07,0,79,-1.18,0.6,0.7,-0.91,-0.57,-1.04,53.43,-6.24,Dublin Airport,2003,12,16,8.6,-0.35,S,0,1,1,Very Low,Winter
2003-12-17,0,-0.76,1,-1.67,1,-1.0,3,-0.71,1008.3,-1.43,0,-1.33,0,-0.51,0,-1.43,0.03,0,242,-1.08,0.1,0.2,-0.83,-0.51,-1.04,53.43,-6.24,Dublin Airport,2003,12,17,10.9,-0.22,S,0,1,1,Moderate,Winter
2003-12-18,0,-1.15,1,-1.69,1,-7.1,2,-0.71,1004.5,-1.3,0,-1.03,0,0.54,0,-1.22,-1.07,0,92,-1.39,0.2,0.3,-0.75,-0.45,-1.04,53.43,-6.24,Dublin Airport,2003,12,18,9.1,-0.08,W,0,1,1,Very Low,Winter
2003-12-19,0,-0.83,0,-0.45,1,-3.1,0,-0.61,1005.3,-1.26,0,-0.88,0,0.54,0,-0.91,-0.24,0,273,-1.02,0.1,0.1,-0.79,-0.48,-1.04,53.43,-6.24,Dublin Airport,2003,12,19,5.2,-0.15,W,0,1,1,Low,Winter
2003-12-20,0,-0.83,0,-1.09,1,-1.4,0,2.15,995.6,0.72,0,1.11,0,1.01,0,1.36,-0.77,0,134,-0.96,0.5,0.6,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,12,20,8.0,-2.3,W,1,1,1,Very Low,Winter
2003-12-21,0,-1.74,1,-1.56,1,-0.6,0,-0.56,1006.9,1.12,0,1.27,0,1.47,0,1.67,-0.42,0,188,-1.37,0.3,0.5,-1.39,-0.94,-1.04,53.43,-6.24,Dublin Airport,2003,12,21,5.6,-1.15,NW,0,1,1,Low,Winter
2003-12-22,0,-1.56,1,-1.87,1,-4.8,0,-0.41,1020.8,0.36,0,0.04,0,0.54,0,0.02,-1.07,0,76,-1.64,0.3,0.5,-1.39,-1.0,-1.04,53.43,-6.24,Dublin Airport,2003,12,22,7.9,-1.22,W,0,1,1,Very Low,Winter
2003-12-23,0,-0.58,0,-0.12,1,-1.8,0,-0.66,1014.3,1.5,0,1.11,0,0.66,0,0.74,-1.07,0,122,-1.0,0.4,0.6,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2003,12,23,4.9,-0.95,W,0,1,1,Very Low,Winter
2003-12-24,0,-0.52,0,0.49,0,6.8,0,-0.66,1011.1,1.03,0,0.35,0,0.42,0,0.43,-1.07,0,126,-0.67,0.6,0.8,-1.03,-0.66,-1.04,53.43,-6.24,Dublin Airport,2003,12,24,2.5,-0.55,SW,0,1,1,Very Low,Uncategorized
2003-12-25,0,-0.46,0,0.4,0,7.5,0,1.23,1000.4,0.51,0,0.35,0,0.42,0,0.74,-1.04,0,98,-0.58,0.6,0.8,-1.39,-1.68,-1.04,53.43,-6.24,Dublin Airport,2003,12,25,3.2,-1.95,SW,1,1,1,Very Low,Uncategorized
2003-12-26,0,-0.64,0,-1.0,0,6.7,0,2.15,985.8,1.03,0,0.96,0,0.66,0,0.64,-1.01,0,89,-0.65,0.5,0.7,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,12,26,8.5,-2.3,W,1,1,1,Very Low,Winter
2003-12-27,0,-2.05,1,-1.4,1,-1.0,3,-0.71,982.9,0.4,0,0.35,0,0.42,0,0.22,-0.91,0,144,-1.27,0.3,0.4,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2003,12,27,3.4,-0.95,SW,0,1,1,Very Low,Winter
2003-12-28,0,-1.82,1,-1.47,1,-3.1,3,-0.71,991.6,0.38,0,0.35,0,0.77,0,0.33,0.35,0,331,-1.54,0.3,0.3,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2003,12,28,4.8,-0.75,W,0,1,1,Moderate,Winter
2003-12-29,0,-1.58,1,-2.3,1,-5.2,2,-0.71,998.6,-0.85,0,-0.88,0,-1.91,0,-0.81,0.46,0,323,-1.61,0.1,0.1,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,2003,12,29,9.7,-0.68,NE,0,1,1,Moderate,Winter
2003-12-30,0,-1.8,1,-2.55,1,-10.6,0,1.53,1007.6,-1.21,0,-0.88,0,-0.74,0,-0.91,-1.07,0,46,-1.7,0.3,0.4,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,12,30,9.7,-2.3,SE,1,1,1,Very Low,Winter
2003-12-31,0,-0.89,0,-1.38,1,-1.2,0,1.48,1003.5,0.36,0,1.11,0,0.07,0,1.56,-1.07,0,81,-1.39,0.4,0.6,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2003,12,31,9.0,-2.3,SW,1,1,1,Very Low,Winter
2004-01-01,0,-1.15,0,-0.66,1,-1.0,0,-0.66,1000.2,1.28,0,0.35,0,0.66,0,0.64,-0.29,0,222,-1.16,0.4,0.5,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2004,1,1,4.5,-0.95,W,0,1,1,Low,Winter
2004-01-02,0,-1.64,0,-0.88,1,-0.2,0,2.02,1010.5,-0.92,0,-0.42,0,1.01,0,-0.5,-1.07,0,148,-1.26,0.3,0.4,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2004,1,2,3.1,-2.3,W,1,1,1,Very Low,Winter
2004-01-03,0,-0.95,0,-0.54,0,1.3,0,0.58,1009.3,-0.87,0,-0.88,0,0.66,0,-0.91,-0.85,0,194,-1.05,0.2,0.2,-1.39,-1.68,-1.04,53.43,-6.24,Dublin Airport,2004,1,3,5.0,-1.95,W,1,1,1,Very Low,Winter
2004-01-04,0,-0.85,0,-0.97,1,-1.4,0,-0.61,1008.2,-0.83,0,-0.72,0,0.31,0,-0.81,-1.07,0,154,-1.07,0.2,0.3,-1.39,-0.94,-1.04,53.43,-6.24,Dublin Airport,2004,1,4,7.4,-1.15,SW,0,1,1,Very Low,Winter
2004-01-05,0,-0.25,0,0.4,1,-0.2,2,-0.71,1000.9,-0.22,0,-0.11,0,0.19,0,0.02,-1.04,0,118,-0.72,0.4,0.5,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2004,1,5,4.2,-0.82,SW,0,1,1,Very Low,Uncategorized
2004-01-06,0,-0.68,0,-0.36,0,1.7,0,0.33,999.1,0.31,0,0.5,0,0.54,0,0.43,-0.07,0,265,-0.89,0.4,0.4,-1.39,-1.34,-1.04,53.43,-6.24,Dublin Airport,2004,1,6,5.5,-1.58,W,0,1,1,Low,Winter
2004-01-07,0,-0.32,0,0.49,0,2.1,0,-0.46,988.8,1.25,0,1.27,0,-0.39,0,1.46,-0.75,0,226,-0.75,0.8,0.9,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2004,1,7,3.5,-0.95,S,0,1,1,Very Low,Uncategorized
2004-01-08,0,-0.72,0,-0.27,0,5.1,0,2.15,974.5,0.51,0,0.35,0,0.66,0,0.43,-0.29,0,246,-0.8,0.5,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2004,1,8,4.9,-2.3,W,1,1,1,Low,Winter
2004-01-09,0,-1.13,0,-0.68,0,0.6,0,0.04,987.2,1.19,0,0.96,0,0.54,0,0.74,0.03,0,322,-1.12,0.6,0.7,-1.39,-1.22,-1.04,53.43,-6.24,Dublin Airport,2004,1,9,4.7,-1.45,W,0,1,1,Moderate,Winter
2004-01-10,0,-0.27,0,0.33,0,1.6,0,1.43,989.2,0.83,0,0.96,0,0.54,0,0.95,-1.07,0,159,-0.91,0.9,1.1,-1.39,-1.99,-1.04,53.43,-6.24,Dublin Airport,2004,1,10,4.4,-2.28,W,1,1,1,Very Low,Uncategorized
2004-01-11,0,-0.42,0,-0.93,0,0.6,0,2.15,983.6,2.04,0,1.88,0,0.66,0,1.87,-0.58,0,246,-0.99,0.6,0.8,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2004,1,11,9.3,-2.3,W,1,1,1,Very Low,Winter
2004-01-12,0,-1.03,0,-0.7,1,-0.2,0,0.58,977.2,0.92,0,1.27,0,0.42,0,1.25,0.01,0,327,-1.27,0.5,0.6,-1.39,-1.59,-1.04,53.43,-6.24,Dublin Airport,2004,1,12,5.3,-1.85,SW,1,1,1,Moderate,Winter
2004-01-13,0,-1.31,0,-1.04,0,1.4,0,0.43,974.2,2.28,0,2.19,0,0.89,0,2.18,0.43,0,368,-1.23,0.6,0.7,-1.39,-1.47,-1.04,53.43,-6.24,Dublin Airport,2004,1,13,5.4,-1.72,W,1,1,1,Moderate,Winter
2004-01-14,0,-1.82,0,-1.22,1,-2.3,2,-0.71,987.0,0.58,0,0.65,0,0.66,0,0.53,-0.24,0,271,-1.46,0.4,0.5,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,2004,1,14,3.7,-0.88,W,0,1,1,Low,Winter
2004-01-15,0,-0.89,0,-0.9,1,-0.8,0,2.15,980.3,1.01,0,2.64,0,0.66,0,2.29,-1.07,0,103,-1.36,0.7,0.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2004,1,15,6.9,-2.3,W,1,1,1,Very Low,Winter
2004-01-16,0,-1.48,0,-1.2,1,-0.2,0,-0.51,980.4,0.85,0,1.27,0,0.89,0,1.36,0.49,0,415,-1.33,0.2,0.2,-1.39,-1.0,-1.04,53.43,-6.24,Dublin Airport,2004,1,16,5.3,-1.22,W,0,1,1,Moderate,Winter
2004-01-17,0,-1.68,1,-1.83,1,-4.8,2,-0.71,1000.8,-0.49,0,-0.72,0,1.47,0,-0.5,0.17,0,327,-1.64,0.2,0.3,-1.31,-0.88,-1.04,53.43,-6.24,Dublin Airport,2004,1,17,7.1,-1.02,NW,0,1,1,Moderate,Winter
2004-01-18,0,-1.09,1,-1.69,1,-5.2,2,-0.71,1014.7,0.25,0,0.96,0,0.54,0,0.64,-1.04,0,226,-1.59,0.5,0.7,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,2004,1,18,9.4,-0.68,W,0,1,1,Very Low,Winter
2004-01-19,0,-0.54,0,0.2,1,-0.4,2,-0.71,1009.2,2.71,0,1.73,0,0.77,0,1.36,-1.04,0,173,-0.98,0.8,1.1,-0.79,-0.48,-1.04,53.43,-6.24,Dublin Airport,2004,1,19,3.7,-0.15,W,0,1,1,Very Low,Uncategorized
2004-01-20,0,-0.93,0,0.22,0,7.2,2,-0.71,1009.3,0.4,0,0.2,0,0.77,0,0.02,-1.07,0,131,-0.76,0.6,0.8,-0.59,-0.32,-1.04,53.43,-6.24,Dublin Airport,2004,1,20,1.7,0.18,W,0,1,1,Very Low,Uncategorized
2004-01-21,0,-0.83,0,0.11,0,5.4,2,-0.71,1007.0,-0.83,0,-0.88,0,-0.04,0,-0.81,-1.07,0,111,-0.84,0.7,0.9,-0.27,-0.08,-1.04,53.43,-6.24,Dublin Airport,2004,1,21,2.7,0.72,S,0,1,1,Very Low,Uncategorized
2004-01-22,0,-0.34,0,-0.23,0,5.5,0,-0.56,999.7,-0.83,0,-0.42,0,0.07,0,-0.4,-1.01,0,160,-0.66,0.4,0.6,-0.23,-0.05,-1.04,53.43,-6.24,Dublin Airport,2004,1,22,6.6,0.78,SW,0,1,1,Very Low,Winter
2004-01-23,0,-0.5,0,-0.7,1,-1.9,0,0.53,999.9,-0.72,0,0.04,0,0.77,0,0.22,-1.07,0,109,-0.82,0.4,0.6,-1.07,-0.7,-1.04,53.43,-6.24,Dublin Airport,2004,1,23,7.9,-0.62,W,1,1,1,Very Low,Winter
2004-01-24,0,-1.25,0,-1.02,1,-0.5,0,-0.71,1005.4,0.76,0,0.35,0,0.66,0,0.12,0.78,0,474,-1.16,0.5,0.6,-0.87,-0.54,-1.04,53.43,-6.24,Dublin Airport,2004,1,24,5.6,-0.28,W,0,1,1,Moderate,Uncategorized
2004-01-25,0,-1.4,1,-1.76,1,-2.1,3,-0.71,1002.1,-0.9,0,-0.88,0,0.54,0,-1.01,0.01,0,405,-1.44,0.3,0.4,-0.75,-0.45,-1.04,53.43,-6.24,Dublin Airport,2004,1,25,8.2,-0.08,W,0,1,1,Moderate,Winter
2004-01-26,0,-1.58,1,-1.74,1,-7.7,0,0.78,1000.0,-0.67,0,-0.57,0,-2.03,0,-0.5,-0.4,0,259,-1.56,0.4,0.5,-1.39,-1.28,-1.04,53.43,-6.24,Dublin Airport,2004,1,26,7.2,-1.52,NE,1,1,1,Low,Winter
2004-01-27,0,-1.97,1,-1.72,1,-4.7,0,-0.51,1002.4,0.04,0,0.35,0,1.59,0,1.05,-0.91,0,264,-1.59,0.3,0.5,-1.39,-0.97,-1.04,53.43,-6.24,Dublin Airport,2004,1,27,5.2,-1.18,N,0,1,1,Very Low,Winter
2004-01-28,0,-1.74,1,-2.23,1,-4.1,0,0.04,999.6,0.51,0,0.5,0,0.66,0,1.98,-0.83,0,233,-1.65,0.5,0.7,-1.39,-1.25,-1.04,53.43,-6.24,Dublin Airport,2004,1,28,8.6,-1.48,W,0,1,1,Very Low,Winter
2004-01-29,0,-2.05,1,-2.39,1,-7.4,2,-0.71,1000.7,0.07,0,-0.42,0,0.54,0,-0.6,-0.91,0,385,-1.83,0.6,0.8,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2004,1,29,7.8,-0.75,W,0,1,1,Very Low,Winter
2004-01-30,0,-0.72,0,-1.11,1,-3.2,0,-0.36,989.3,0.07,0,0.5,0,0.42,0,0.53,-1.07,0,147,-1.63,0.7,0.9,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2004,1,30,8.6,-0.75,SW,0,1,1,Very Low,Winter
2004-01-31,0,-0.11,0,-0.59,0,4.2,0,2.15,975.8,0.58,0,2.19,0,0.89,0,1.87,-1.04,0,162,-0.93,0.7,0.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2004,1,31,9.3,-2.3,W,1,1,1,Very Low,Winter
2004-02-01,0,-0.54,0,-0.3,0,0.3,0,0.53,990.8,1.95,0,1.88,0,0.19,0,2.39,-1.07,0,279,-0.98,0.7,1.1,-1.39,-1.5,-1.04,53.43,-6.24,Dublin Airport,2004,2,1,5.9,-1.75,SW,1,1,1,Very Low,Winter
2004-02-02,0,-0.03,0,0.31,0,4.6,0,1.08,994.8,1.14,0,1.11,0,0.07,0,1.05,-1.07,0,151,-0.69,0.8,1.1,-1.39,-1.81,-1.04,53.43,-6.24,Dublin Airport,2004,2,2,5.7,-2.08,SW,1,1,1,Very Low,Uncategorized
2004-02-03,0,0.3,0,0.63,0,10.5,0,0.63,996.5,2.13,0,2.19,0,0.31,0,2.6,-0.96,0,341,-0.29,1.0,1.3,-1.39,-1.47,-1.04,53.43,-6.24,Dublin Airport,2004,2,3,5.9,-1.72,SW,1,1,1,Very Low,Uncategorized
2004-02-04,0,0.28,0,0.42,0,4.7,0,2.15,999.8,0.92,0,0.96,0,0.31,0,1.15,-0.99,0,228,-0.42,0.8,1.1,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2004,2,4,6.7,-2.3,SW,1,1,1,Very Low,Uncategorized
2004-02-05,0,0.09,0,0.51,0,6.6,0,-0.71,1002.5,2.33,0,1.42,0,0.31,0,1.56,0.6,0,598,-0.46,1.7,2.1,-0.71,-0.42,-1.04,53.43,-6.24,Dublin Airport,2004,2,5,5.4,-0.02,SW,0,1,1,Moderate,Spring
2004-02-06,0,-0.91,0,-0.39,0,2.7,0,-0.71,998.2,1.07,0,0.96,0,0.42,0,0.95,-0.83,0,248,-0.77,1.0,1.4,-0.31,-0.11,-1.04,53.43,-6.24,Dublin Airport,2004,2,6,4.5,0.65,SW,0,1,1,Very Low,Winter
2004-02-07,0,-1.17,0,-0.72,0,0.7,0,-0.46,1002.3,2.6,0,2.34,0,1.01,0,2.6,0.6,0,599,-1.08,1.3,1.9,-0.03,0.11,-1.04,53.43,-6.24,Dublin Airport,2004,2,7,4.7,1.12,W,0,1,1,Moderate,Uncategorized
2004-02-08,0,-1.36,1,-1.78,1,-0.2,0,-0.71,1015.3,0.81,0,1.73,0,1.01,0,1.56,0.89,0,620,-1.28,0.8,1.2,0.28,0.35,-1.04,53.43,-6.24,Dublin Airport,2004,2,8,8.5,1.65,W,0,1,1,Moderate,Uncategorized
2004-02-09,0,-1.03,1,-2.12,1,-9.0,2,-0.71,1023.2,-0.76,0,-0.57,0,0.19,0,-0.71,-0.83,0,289,-1.43,0.6,0.8,0.52,0.54,-1.03,53.43,-6.24,Dublin Airport,2004,2,9,11.6,2.07,SW,0,1,1,Very Low,Winter
2004-02-10,0,-0.48,0,0.11,1,-0.6,2,-0.71,1019.6,0.67,0,0.2,0,0.66,0,0.22,-1.04,0,353,-0.96,1.0,1.3,0.9,0.83,-0.76,53.43,-6.24,Dublin Airport,2004,2,10,4.4,3.1,W,0,1,1,Very Low,Uncategorized
2004-02-11,0,-0.25,0,-0.66,1,-1.4,3,-0.71,1021.6,-1.01,0,-1.03,0,0.77,0,-1.22,0.3,0,672,-0.8,0.6,0.8,0.9,0.83,-0.6,53.43,-6.24,Dublin Airport,2004,2,11,8.9,3.33,W,0,1,1,Moderate,Winter
2004-02-12,0,-0.5,0,-1.36,1,-4.9,3,-0.71,1020.8,-1.17,0,-1.03,0,0.31,0,-1.01,-0.34,0,465,-1.02,0.5,0.7,0.9,0.83,-0.48,53.43,-6.24,Dublin Airport,2004,2,12,10.8,3.5,SW,0,1,1,Low,Winter
2004-02-13,0,-0.54,0,-0.79,1,-2.5,0,-0.11,1022.1,-1.1,0,-0.88,0,0.89,0,-1.01,-0.61,0,326,-0.92,0.5,0.7,0.9,0.83,-0.64,53.43,-6.24,Dublin Airport,2004,2,13,8.1,3.27,W,0,1,1,Very Low,Winter
2004-02-14,0,-0.83,1,-1.83,1,-7.4,3,-0.71,1020.3,-1.57,0,-1.49,0,-1.91,0,-1.53,0.89,0,661,-1.2,0.4,0.6,0.9,0.83,-0.53,53.43,-6.24,Dublin Airport,2004,2,14,11.3,3.43,NE,0,1,1,Moderate,Uncategorized
2004-02-15,0,-0.93,1,-1.6,1,-4.6,3,-0.71,1018.4,-1.37,0,-1.49,0,-0.86,0,-1.43,-0.26,0,518,-1.12,0.4,0.6,0.9,0.83,-0.41,53.43,-6.24,Dublin Airport,2004,2,15,9.8,3.6,SE,0,1,1,Low,Winter
2004-02-16,0,-0.68,0,-1.09,1,-5.7,0,-0.56,1019.7,-0.52,0,-0.11,0,0.66,0,-0.29,-0.93,0,341,-1.03,0.6,0.8,0.9,0.83,-0.34,53.43,-6.24,Dublin Airport,2004,2,16,8.7,3.7,W,0,1,1,Very Low,Winter
2004-02-17,0,-0.97,1,-1.56,0,2.0,2,-0.71,1023.6,-0.85,0,-0.57,0,1.47,0,-0.5,0.76,0,580,-0.97,0.5,0.7,0.9,0.83,-0.23,53.43,-6.24,Dublin Airport,2004,2,17,9.4,3.87,NW,0,1,1,Moderate,Uncategorized
2004-02-18,0,-1.01,1,-1.99,1,-8.1,3,-0.71,1024.2,-1.5,0,-1.49,0,-0.86,0,-1.22,1.4,0,915,-1.3,0.5,0.8,0.9,0.83,-0.11,53.43,-6.24,Dublin Airport,2004,2,18,11.1,4.03,SE,0,1,1,High,Uncategorized
2004-02-19,0,-1.05,1,-1.83,1,-9.2,3,-0.71,1021.8,-0.63,0,-0.72,0,-1.56,0,-0.71,0.19,0,680,-1.39,0.7,1.0,0.9,0.83,0.05,53.43,-6.24,Dublin Airport,2004,2,19,10.2,4.27,E,0,1,1,Moderate,Winter
2004-02-20,0,-1.29,0,-0.75,1,-2.0,0,-0.71,1015.2,0.54,0,0.04,0,-1.44,0,-0.09,1.11,0,832,-1.31,1.3,1.8,0.9,0.83,0.34,53.43,-6.24,Dublin Airport,2004,2,20,4.2,4.7,E,0,1,1,High,Uncategorized
2004-02-21,0,-1.42,0,-0.75,0,0.0,0,-0.71,1009.8,0.69,0,0.2,0,-1.79,0,0.22,0.6,0,662,-1.32,1.3,1.8,0.9,0.83,0.64,53.43,-6.24,Dublin Airport,2004,2,21,3.6,5.13,NE,0,1,1,Moderate,Uncategorized
